start,wait,tutor_time,wall_time
16/02/2017 10:57,623,6,4257
16/02/2017 11:02,283,141,1767
16/02/2017 11:31,22,1022,1022
16/02/2017 11:05,115,2490,18977
16/02/2017 11:45,20,2601,2601
16/02/2017 12:39,1455,459,459
16/02/2017 12:10,56,195,7716
16/02/2017 12:10,40,195,7716
16/02/2017 12:12,30,1132,1133
16/02/2017 12:45,674,788,4728
16/02/2017 12:29,926,3348,3349
16/02/2017 12:59,233,782,12142
16/02/2017 12:59,698,782,12142
16/02/2017 14:17,40,2742,2747
16/02/2017 13:53,379,647,1546
16/02/2017 13:25,229,1143,1143
16/02/2017 14:34,37,1611,1612
16/02/2017 15:59,7,658,1337
16/02/2017 17:08,277,1172,1172
16/02/2017 18:54,6529,65,66
17/02/2017 09:58,6728149,4169,6316
17/02/2017 09:58,212,4169,6316
17/02/2017 09:58,227,1996,1997
17/02/2017 11:06,43,2093,2093
17/02/2017 10:39,41,331,332
22/02/2017 10:44,216,4420,4420
22/02/2017 10:44,48,4420,4420
22/02/2017 10:43,52,497,7099
22/02/2017 10:43,60,497,7099
22/02/2017 10:43,18,497,7099
22/02/2017 10:55,191,2174,28271
22/02/2017 10:55,181,2174,28271
22/02/2017 10:25,76,1068,1377
22/02/2017 10:03,26,4026,10104
22/02/2017 12:07,110,2030,2030
22/02/2017 11:32,109,2892,26090
22/02/2017 11:33,19,4244,4499
22/02/2017 11:33,31,4244,4499
22/02/2017 11:42,120,137,25441
22/02/2017 12:21,102,1298,1298
22/02/2017 12:57,45181918,346,346
22/02/2017 12:57,223,346,346
22/02/2017 13:01,16,6445,14069
22/02/2017 13:01,2610,6445,14069
22/02/2017 13:01,634,6445,14069
22/02/2017 13:01,1040,6445,14069
22/02/2017 13:03,14,46,46
22/02/2017 13:07,54,1869,20392
22/02/2017 13:56,39,1971,7331
22/02/2017 14:01,77,1238,1464
22/02/2017 14:06,65,192,193
22/02/2017 13:38,1185,296,6788
22/02/2017 13:42,1100,1108,8149
22/02/2017 15:10,521,1194,1195
22/02/2017 15:48,187,535,536
22/02/2017 14:52,42,2796,2797
22/02/2017 14:52,54,2796,2797
22/02/2017 15:22,597,38,4014
22/02/2017 14:53,48,322,5857
22/02/2017 14:58,119,1292,5495
22/02/2017 14:58,48,705,6880
22/02/2017 15:31,52,1836,1836
22/02/2017 15:50,138,5906,5906
22/02/2017 15:50,594,5906,5906
22/02/2017 15:50,61,5906,5906
22/02/2017 15:50,70,5906,5906
22/02/2017 15:50,5,5906,5906
22/02/2017 15:54,357,2743,2743
22/02/2017 15:54,346,2743,2743
22/02/2017 16:25,228,2,8495
22/02/2017 16:25,74,2,8491
22/02/2017 16:25,839,85,86
22/02/2017 16:25,593,2,8499
22/02/2017 16:00,41,3149,3149
22/02/2017 16:02,147,241,241
22/02/2017 16:14,39,533,534
22/02/2017 18:02,313,295,2474
22/02/2017 17:21,306,1560,1560
22/02/2017 17:22,1354,121,122
21/02/2017 09:53,203,6009,6009
21/02/2017 09:52,287,1252,2678
21/02/2017 09:57,521,5215,5215
21/02/2017 09:57,432,5215,5215
21/02/2017 10:14,968,1287,2053
21/02/2017 10:14,954,1287,2053
21/02/2017 11:32,36,637,637
21/02/2017 11:37,20,27,2062
21/02/2017 11:42,29,540,541
21/02/2017 11:42,5398,540,541
21/02/2017 10:49,1025930,849,849
21/02/2017 10:49,27,849,849
21/02/2017 11:28,152,4587,4588
21/02/2017 12:43,125,21,4327
21/02/2017 12:43,116,21,4327
21/02/2017 12:43,133,21,4327
21/02/2017 12:46,226,704,7270
21/02/2017 11:43,47,1490,1490
21/02/2017 12:16,73,152,8996
21/02/2017 12:16,65,152,8996
21/02/2017 11:49,68,34,11766
21/02/2017 11:50,28,343,2010
21/02/2017 11:54,84,487,1849
21/02/2017 11:56,112,1642,1643
21/02/2017 12:05,242,1179,1179
21/02/2017 12:42,101,2168,2198
21/02/2017 13:56,19,587,588
21/02/2017 14:03,38,13,4626
21/02/2017 14:03,35,93,4611
21/02/2017 13:12,64,1136,5691
21/02/2017 13:51,723,32,3376
21/02/2017 13:51,692,32,3376
21/02/2017 13:23,46,1651,1651
21/02/2017 14:12,26,1225,1226
21/02/2017 15:02,75,1002,67516
21/02/2017 15:05,41,499,499
21/02/2017 16:27,30,833,834
21/02/2017 15:23,34,449,66251
21/02/2017 16:09,50,89,63493
21/02/2017 16:15,46,5697,63117
21/02/2017 15:46,24,1253,1253
20/02/2017 09:51,68,2143,2156
21/02/2017 17:39,6564643,1903,1904
21/02/2017 17:39,6492150,1903,1904
21/02/2017 17:39,6501502,1903,1904
21/02/2017 17:39,1428,1903,1904
21/02/2017 17:12,38,1611,1612
21/02/2017 16:54,37,993,993
20/02/2017 10:17,1484,55,56
20/02/2017 10:46,61,2903,2903
20/02/2017 10:51,6298985,1664,1664
20/02/2017 10:51,28,1664,1664
20/02/2017 11:17,59,513,5050
20/02/2017 10:27,1209,59,59
20/02/2017 10:27,1580,532,572
20/02/2017 11:00,46,55,6050
21/02/2017 18:45,4289,36,37
21/02/2017 18:17,2241,752,753
20/02/2017 12:06,19,2033,2036
20/02/2017 12:44,1603,645,646
20/02/2017 13:21,192,642,791
20/02/2017 12:52,73,2174,2175
20/02/2017 13:53,59,810,811
20/02/2017 14:08,215,1602,10703
22/02/2017 18:39,1322,177,413
20/02/2017 15:06,25,8550,8689
20/02/2017 15:10,58,4192,4192
20/02/2017 15:47,829,1174,1174
20/02/2017 15:49,40,5808,5809
20/02/2017 15:49,131,5808,5809
20/02/2017 15:49,24,5808,5809
20/02/2017 15:49,237,5808,5809
20/02/2017 15:49,243,5808,5809
20/02/2017 15:49,31,5808,5809
20/02/2017 16:50,32,1091,1091
20/02/2017 16:39,572,1684,1685
20/02/2017 17:49,2734,53,54
24/02/2017 10:00,110,2819,3227
24/02/2017 11:14,753054,1822,1823
24/02/2017 11:14,21,1822,1823
24/02/2017 11:14,27,1822,1823
24/02/2017 10:50,42,773,4008
23/02/2017 09:51,72,879,3026
23/02/2017 10:42,37,1760,1761
23/02/2017 10:46,36,694,694
23/02/2017 11:53,30,8318,8318
23/02/2017 11:53,19,8318,8318
23/02/2017 12:11,67,2857,2857
23/02/2017 12:56,469,2002,12850
23/02/2017 12:56,488,2002,12850
23/02/2017 13:00,660,18,10118
23/02/2017 13:00,650,18,10118
23/02/2017 13:00,78214,18,10118
23/02/2017 13:48,561,6656,9757
23/02/2017 13:29,760,1155,10950
23/02/2017 13:01,234,938,939
23/02/2017 14:52,29,2558,2562
23/02/2017 14:52,22,2558,2562
23/02/2017 13:53,557,5,2627
23/02/2017 13:58,69,777,10030
23/02/2017 15:35,1049,823,3117
23/02/2017 15:52,28,2056,6561
23/02/2017 15:58,619837,2863,2864
23/02/2017 15:58,97,2863,2864
23/02/2017 16:32,124,4065,4065
23/02/2017 16:32,101,4065,4065
23/02/2017 17:10,31,1209,1236
28/02/2017 18:54,905,26,27
27/02/2017 10:49,76,5316,5316
27/02/2017 10:49,58,5316,5316
27/02/2017 10:50,1375,67,68
27/02/2017 11:30,258270,76,5235
27/02/2017 11:30,48,76,5235
27/02/2017 11:30,67,76,5235
27/02/2017 12:54,406,135,149
27/02/2017 13:01,507,1187,80737
27/02/2017 13:01,332,534,535
27/02/2017 12:13,114,1886,1887
27/02/2017 12:46,184,535,765
27/02/2017 12:46,58,1314,3547
27/02/2017 12:21,32,3443,3443
27/02/2017 13:42,2712,91,8912
27/02/2017 13:42,16,91,8912
27/02/2017 14:26,72,3966,3967
27/02/2017 15:02,17,2374,7433
27/02/2017 16:35,13844322,857,857
27/02/2017 16:35,60,857,857
27/02/2017 16:03,30,69,5439
27/02/2017 15:49,89,2178,2179
27/02/2017 15:50,37,1251,1261
27/02/2017 15:51,27,5081,5081
27/02/2017 15:51,43,5081,5081
27/02/2017 15:51,21,5081,5081
27/02/2017 17:08,16,517,2403
27/02/2017 17:10,661,34,35
27/02/2017 17:13,62,513,514
27/02/2017 17:13,48,513,514
27/02/2017 17:43,25,367,368
27/02/2017 18:29,34,75,76
27/02/2017 18:21,78,72,72
28/02/2017 09:54,353,603,1331
28/02/2017 09:54,317,2532,15267
28/02/2017 09:55,23,6096,6097
28/02/2017 09:55,391,6096,6097
28/02/2017 09:55,382,6096,6097
28/02/2017 09:55,404,6096,6097
28/02/2017 10:29,1009,3907,6024
28/02/2017 10:29,1015,3907,6024
28/02/2017 10:34,24,5,4070
28/02/2017 10:16,954,120,121
28/02/2017 10:46,23,972,973
28/02/2017 10:18,648,901,902
28/02/2017 10:18,504636,901,902
28/02/2017 11:09,25,1732,1732
28/02/2017 11:09,956,1732,1732
28/02/2017 11:09,978,1732,1732
28/02/2017 12:18,39,591,6628
28/02/2017 12:18,22,591,6628
28/02/2017 11:45,34,4217,4217
28/02/2017 11:45,50,4217,4217
28/02/2017 11:17,17,518,518
28/02/2017 11:57,361,1433,23636
28/02/2017 11:30,19,3,9473
28/02/2017 13:19,46,2001,2002
28/02/2017 13:19,55,2001,2002
28/02/2017 13:11,255,1287,1288
28/02/2017 14:10,27746076,4,1865
28/02/2017 14:10,31,4,1865
28/02/2017 14:16,35,491,492
28/02/2017 13:53,120,937,7165
28/02/2017 14:00,65,573,16238
28/02/2017 14:00,68,573,16238
28/02/2017 15:53,45,782,2889
28/02/2017 15:53,26,782,2889
28/02/2017 15:32,99,2397,2401
28/02/2017 17:00,132,193,2788
28/02/2017 16:31,29,648,648
28/02/2017 16:20,169,239,1301
28/02/2017 16:22,89,2272,2273
28/02/2017 17:20,654,109,4310
28/02/2017 17:22,392,2695,2695
27/02/2017 10:10,894,539,539
27/02/2017 09:50,119,1102,1102
27/02/2017 09:53,28,1181,1182
02/03/2017 17:25,13,719,1429
01/03/2017 09:48,29,2567,3762
02/03/2017 17:36,9175484,322,323
02/03/2017 17:36,179,322,323
01/03/2017 09:50,7751675,28,10721
01/03/2017 09:50,11,28,10721
01/03/2017 09:50,7850157,28,10721
01/03/2017 09:50,7759974,28,10721
01/03/2017 09:50,32,28,10721
02/03/2017 17:10,41,3103,3104
01/03/2017 09:55,44,4916,10350
01/03/2017 09:59,41,458,3389
02/03/2017 18:06,1077,53,54
01/03/2017 10:20,207,1206,1916
01/03/2017 10:56,1218,1767,22126
01/03/2017 10:56,73920,1767,22126
01/03/2017 10:56,462,1488,22127
02/03/2017 18:29,1685,84,84
01/03/2017 10:46,783,1789,1789
01/03/2017 11:16,1623,760,760
01/03/2017 11:16,1628,760,760
01/03/2017 12:34,1154,641,646
01/03/2017 12:34,629,641,646
01/03/2017 11:35,29,1174,15377
01/03/2017 11:37,962,2913,17713
01/03/2017 12:13,134,1860,1860
01/03/2017 11:52,136,2560,3484
01/03/2017 11:53,565,1250,18766
01/03/2017 13:16,1846,680,690
01/03/2017 13:16,173728,680,690
01/03/2017 12:51,523,1520,15288
01/03/2017 12:51,82927,1520,15288
01/03/2017 13:31,1280,3050,12904
01/03/2017 13:02,1022,2281,2297
01/03/2017 13:02,1032,2281,2297
01/03/2017 13:41,1714,1942,7002
01/03/2017 14:30,1839,978,1000
01/03/2017 14:38,1655,1478,1478
01/03/2017 14:42,1517,3134,3134
01/03/2017 14:14,2687,182,4903
01/03/2017 14:17,2249,1584,4915
01/03/2017 14:50,29,1276,1277
01/03/2017 14:22,2182,931,9843
01/03/2017 15:11,24,247,3251
01/03/2017 15:44,194,375,376
01/03/2017 15:20,81,1369,1370
01/03/2017 15:50,521,2464,2464
01/03/2017 15:50,41,2464,2464
01/03/2017 15:52,485,1435,2858
01/03/2017 15:52,54,2333,2333
01/03/2017 15:53,381,4974,4997
01/03/2017 15:53,7,4974,4997
01/03/2017 15:53,19,4974,4997
01/03/2017 15:53,19,4974,4997
01/03/2017 15:53,246,4974,4997
01/03/2017 15:53,1178,4974,4997
01/03/2017 15:39,837,2098,2108
01/03/2017 15:39,131,4,1560
01/03/2017 15:40,912,603,3869
01/03/2017 16:56,140,265,265
01/03/2017 16:56,9469,265,265
01/03/2017 16:56,135,265,265
01/03/2017 16:37,80,13,540
01/03/2017 16:48,19,1317,2829
01/03/2017 18:02,27,2063,2063
01/03/2017 18:03,1133,109,2463
03/03/2017 10:32,291,1325,7983
03/03/2017 10:42,699,2865,7354
03/03/2017 10:45,214,1421,7432
03/03/2017 12:15,969,1168,1922
03/03/2017 12:15,7864225,1168,1922
03/03/2017 12:17,1055,1154,1746
03/03/2017 11:15,159,2274,2419
03/03/2017 11:47,1924,2210,3574
03/03/2017 11:52,4,21,3316
03/03/2017 11:52,22,21,3316
03/03/2017 11:58,373,1077,3054
03/03/2017 13:45,72,6176,6177
02/03/2017 10:39,1215,91,3980
02/03/2017 10:12,1103,934,934
02/03/2017 09:56,346,1877,15248
02/03/2017 09:58,344,798,798
02/03/2017 09:58,337,798,798
02/03/2017 10:27,2011,697,1953
02/03/2017 10:28,1639,758,758
02/03/2017 11:46,50,893,893
02/03/2017 11:46,61,893,893
02/03/2017 10:44,73,1459,1459
02/03/2017 10:53,662,6716,6717
02/03/2017 10:53,85,6716,6717
02/03/2017 10:55,70,3842,3843
02/03/2017 10:55,61,3842,3843
02/03/2017 11:10,270,1230,1230
02/03/2017 12:59,22,560,4275
02/03/2017 12:01,837,107,3130
02/03/2017 12:10,165,21,7207
02/03/2017 12:47,98,4295,4295
02/03/2017 12:47,80,4295,4295
02/03/2017 12:47,793,197,198
02/03/2017 12:54,70,193,193
02/03/2017 12:24,91,1765,1766
02/03/2017 12:27,876,64,6199
02/03/2017 13:12,67,1345,1346
02/03/2017 13:12,190,2703,8742
02/03/2017 13:17,106,92,129
02/03/2017 13:23,100,643,644
02/03/2017 13:57,43,396,6686
02/03/2017 14:23,422,1662,1663
02/03/2017 14:57,267,25,5036
02/03/2017 14:57,259,25,5036
02/03/2017 14:58,307,4,4954
02/03/2017 14:59,313,22,4917
02/03/2017 14:59,321,22,4917
02/03/2017 14:30,47,166,8323
02/03/2017 15:00,93,1974,1975
02/03/2017 14:34,65,3063,4230
02/03/2017 14:34,95,3063,4230
02/03/2017 16:08,24,1413,4515
02/03/2017 16:08,39,949,949
02/03/2017 16:24,38,1144,1480
02/03/2017 16:04,40,974,974
07/03/2017 09:54,475,476,4426
07/03/2017 09:54,57660,476,4426
07/03/2017 09:55,531,3266,86009
07/03/2017 09:55,502,3153,6466
07/03/2017 09:55,494,3153,6466
07/03/2017 09:55,314,3153,6466
07/03/2017 09:55,301,3153,6466
07/03/2017 09:55,290,3153,6466
07/03/2017 09:55,394,3153,6466
07/03/2017 09:55,1180933,3153,6466
07/03/2017 10:02,936,2501,2501
07/03/2017 11:27,1495,1134,80434
07/03/2017 10:57,452,3703,82256
07/03/2017 11:03,340,2270,2274
07/03/2017 11:03,8203283,2270,2274
07/03/2017 10:45,20,2893,83000
07/03/2017 10:46,1961,3005,3335
07/03/2017 10:47,28,1921,4343
07/03/2017 11:18,1189,1748,80994
07/03/2017 11:20,1097,427,80865
07/03/2017 11:20,1089,427,80865
07/03/2017 12:47,332,1263,1263
07/03/2017 11:41,1976,2405,3813
07/03/2017 11:44,1944,579,580
07/03/2017 12:16,1344,601,77534
07/03/2017 11:48,70,640,2810
07/03/2017 12:21,822,1366,77201
07/03/2017 12:34,1064,2696,2697
07/03/2017 12:35,932,402,76349
07/03/2017 13:56,666,12,71549
07/03/2017 13:56,661,12,71549
07/03/2017 13:57,508,111,6472
07/03/2017 14:00,617,5630,5642
07/03/2017 13:51,1091,1248,1248
07/03/2017 13:52,95940,1052,6149
07/03/2017 13:52,1580,1052,6149
07/03/2017 14:11,1194,1866,1867
07/03/2017 14:14,32,689,1457
07/03/2017 14:14,46,689,1457
07/03/2017 14:34,960,171,171
07/03/2017 15:04,257,762,763
07/03/2017 16:29,309,1212,1213
07/03/2017 15:21,361653,886,886
07/03/2017 15:21,841,886,886
07/03/2017 15:25,156,1199,1200
07/03/2017 15:37,736,3189,4414
07/03/2017 15:46,200,468,468
07/03/2017 17:39,156,1656,58207
07/03/2017 17:42,319,354,354
07/03/2017 17:06,41,264,264
07/03/2017 17:06,29,264,264
07/03/2017 16:40,800,897,898
07/03/2017 16:51,520,287,287
07/03/2017 17:22,70,400,400
07/03/2017 16:59,39,1192,60576
07/03/2017 17:28,101,626,58854
07/03/2017 17:29,136,284,285
07/03/2017 18:50,3627,121,122
07/03/2017 18:55,275,32,32
07/03/2017 18:04,1422,876,876
06/03/2017 11:06,698,1441,1441
06/03/2017 11:08,779,2506,2507
06/03/2017 10:02,499,1327,3226
06/03/2017 10:23,1746,2664,2664
06/03/2017 10:54,3265,18,83
06/03/2017 10:58,385,362,366
06/03/2017 10:58,395,362,366
06/03/2017 11:19,5176,161,162
06/03/2017 11:19,372,161,162
06/03/2017 11:31,1705,680,5397
06/03/2017 12:02,9939251,2411,2412
06/03/2017 12:02,39,2411,2412
06/03/2017 13:34,1533,678,678
06/03/2017 13:03,165,2844,2844
06/03/2017 12:43,850,43,92194
06/03/2017 12:44,79,2390,2391
06/03/2017 14:15,66,2259,2342
06/03/2017 14:15,2109,2259,2342
06/03/2017 13:46,2117,2334,7918
06/03/2017 13:46,1879,2334,7918
06/03/2017 13:46,2136,2334,7918
06/03/2017 13:46,2102,2334,7918
06/03/2017 13:52,1621,652,652
06/03/2017 14:54,3440,1263,1269
06/03/2017 14:04,1562,1718,1719
06/03/2017 14:33,2337,6189,7505
06/03/2017 15:58,1958,1261,1262
06/03/2017 15:59,671,769,770
06/03/2017 14:55,2723,497,498
06/03/2017 15:29,630,1168,3791
06/03/2017 15:04,825,1035,1036
06/03/2017 15:16,33,80,4952
06/03/2017 15:18,513474,4718,7428
06/03/2017 15:18,1533,4718,7428
06/03/2017 15:18,1547,4718,7428
06/03/2017 15:18,1522,4718,7428
06/03/2017 15:18,13,4718,7428
06/03/2017 15:18,1559,4718,7428
06/03/2017 15:22,7122,20,21
06/03/2017 15:22,1658,20,21
06/03/2017 15:22,1548,384,384
06/03/2017 16:39,5096,1402,1402
06/03/2017 16:39,4168,1402,1402
06/03/2017 16:39,114,1402,1402
06/03/2017 16:13,349,822,822
06/03/2017 16:46,747,92,92
06/03/2017 16:48,367,1282,1283
06/03/2017 16:22,9451,3419,3934
06/03/2017 16:22,1635,3419,3934
06/03/2017 17:21,1991,339,339
06/03/2017 16:24,550,128,128
06/03/2017 16:28,59,348,570
06/03/2017 17:02,48,7,3895
06/03/2017 16:33,26,1471,1542
06/03/2017 18:22,1468,67,67
06/03/2017 17:32,29,33,2053
06/03/2017 17:37,316,1344,1344
06/03/2017 18:56,4980,268,269
09/03/2017 09:54,327,507,2012
09/03/2017 09:57,43,1668,1668
09/03/2017 09:57,263,1668,1668
09/03/2017 09:57,471,1668,1668
09/03/2017 10:03,527,31,2935
09/03/2017 10:03,496,31,2935
09/03/2017 10:03,501,31,2935
09/03/2017 10:03,511,31,2935
09/03/2017 10:20,18,8,3511
09/03/2017 10:20,18,2121,2139
09/03/2017 10:53,1101,2098,2099
09/03/2017 10:57,578954,1255,1255
09/03/2017 10:57,500,1255,1255
09/03/2017 10:57,527,1255,1255
09/03/2017 10:29,16,183,1839
09/03/2017 10:33,18,1449,1449
09/03/2017 10:33,531,1449,1449
09/03/2017 12:20,96,207,14802
09/03/2017 12:22,45,24,24
09/03/2017 12:23,19,1301,1301
09/03/2017 11:22,131,1364,1428
09/03/2017 11:29,33,7635,7635
09/03/2017 12:08,47,33,10353
09/03/2017 12:13,22,398,1835
09/03/2017 11:48,41,194,195
09/03/2017 13:34,49,3339,3340
09/03/2017 12:41,35,154,8616
09/03/2017 14:52,953,484,512
09/03/2017 13:52,596,24,9806
09/03/2017 13:52,669,24,9806
09/03/2017 13:53,262,2347,4581
09/03/2017 14:32,2336,1381,2850
09/03/2017 14:31,9,55,6013
09/03/2017 14:31,2297,55,6013
09/03/2017 14:31,2283,55,6013
09/03/2017 14:31,28,55,6013
09/03/2017 14:31,1183,55,6013
09/03/2017 14:32,1663,480,481
09/03/2017 14:41,1367,606,607
09/03/2017 16:04,47,418,419
09/03/2017 15:19,88,381,381
09/03/2017 15:50,1817860,781,782
09/03/2017 15:50,1032,781,782
09/03/2017 15:51,106,2087,2087
09/03/2017 16:11,66,918,918
09/03/2017 15:25,82,2330,2330
09/03/2017 15:25,45,1477,1478
09/03/2017 16:20,37,278,1962
09/03/2017 16:27,214,297,3824
09/03/2017 17:25,94,1241,1241
09/03/2017 16:30,44,574,575
09/03/2017 16:58,40,1429,1429
09/03/2017 17:00,6,104,104
09/03/2017 16:32,33,1663,1663
09/03/2017 16:32,101,302,3427
09/03/2017 16:32,104,302,3427
09/03/2017 16:32,12,302,3427
09/03/2017 16:40,23,257,257
08/03/2017 10:18,17,415,5604
08/03/2017 09:54,371,2684,5333
08/03/2017 09:54,533,15,42
08/03/2017 09:54,490,15,42
08/03/2017 09:54,106,15,42
08/03/2017 09:55,22,791,791
08/03/2017 09:55,22,791,791
08/03/2017 09:55,22,791,791
08/03/2017 09:57,620,2117,2117
09/03/2017 18:15,1388,91,92
08/03/2017 10:01,480,4823,4857
08/03/2017 10:33,493,651,652
09/03/2017 18:21,1612,66,66
09/03/2017 18:21,266894,66,66
09/03/2017 18:21,1598,66,66
08/03/2017 10:09,1311,29,6011
09/03/2017 18:25,3304,125,125
09/03/2017 18:25,613,125,125
08/03/2017 10:10,141,422,422
08/03/2017 11:53,327,90,6124
08/03/2017 11:53,135,6,14875
08/03/2017 12:00,41,6996,6997
08/03/2017 12:00,27,6996,6997
08/03/2017 10:54,659,2624,9645
08/03/2017 11:00,659,7,15357
08/03/2017 11:33,153572,5624,16282
08/03/2017 11:33,199,5624,16282
08/03/2017 11:08,26,2416,2418
08/03/2017 11:23,148541,1235,1602
08/03/2017 11:23,200,1235,1602
08/03/2017 11:53,1271,311,4502
08/03/2017 11:53,642,311,4502
08/03/2017 12:11,503,470,470
08/03/2017 12:27,457,451,451
08/03/2017 12:35,61,1114,1114
08/03/2017 12:35,85738,1114,1114
08/03/2017 13:06,729,1748,20284
08/03/2017 14:21,1169,501,502
08/03/2017 14:26,1294,3082,3082
08/03/2017 14:30,15,257,287
08/03/2017 14:30,10,257,287
08/03/2017 14:30,756,257,287
08/03/2017 13:57,2234,1665,1666
08/03/2017 14:00,1240,262,262
08/03/2017 14:05,1314,995,4452
08/03/2017 13:39,11022,820,8582
08/03/2017 13:39,2358,820,8582
08/03/2017 15:36,43,1126,11290
08/03/2017 15:39,76,424,4628
08/03/2017 15:41,61,1761,10999
08/03/2017 14:36,186,2567,2568
08/03/2017 15:14,788,0,NULL
08/03/2017 15:17,599,198,198
08/03/2017 15:21,87074,1255,5682
08/03/2017 15:21,75,1255,5682
08/03/2017 15:24,66,927,938
08/03/2017 15:24,7770712,927,938
08/03/2017 14:55,73,1092,1093
08/03/2017 16:53,83314,87,88
08/03/2017 16:53,1803,87,88
08/03/2017 16:21,22,1375,1376
08/03/2017 15:54,27,5105,5105
08/03/2017 15:54,227,5105,5105
08/03/2017 15:54,117,5105,5105
08/03/2017 15:54,101,5105,5105
08/03/2017 15:54,33,5105,5105
08/03/2017 15:54,30,5105,5105
08/03/2017 16:27,45,1102,1139
08/03/2017 16:27,437,1775,2501
08/03/2017 16:04,20,424,3940
08/03/2017 16:06,129,3818,9495
08/03/2017 16:44,83,70,71
08/03/2017 16:44,81,70,71
08/03/2017 17:04,276,175,6000
08/03/2017 17:35,1024,149,149
08/03/2017 17:06,561,119,120
08/03/2017 17:10,2167,143,5662
08/03/2017 17:10,177331,2327,2328
08/03/2017 17:10,266,2327,2328
08/03/2017 17:10,280,2327,2328
08/03/2017 17:55,946,42,42
08/03/2017 17:56,429,141,141
08/03/2017 18:18,254,150,150
08/03/2017 18:18,1073,150,150
08/03/2017 18:19,1707,96,1483
08/03/2017 18:36,726,225,226
10/03/2017 10:19,49,1421,3795
10/03/2017 10:19,39,1421,3795
10/03/2017 11:32,24,576,576
10/03/2017 11:08,1107,767,6403
10/03/2017 10:40,904,155,4406
10/03/2017 10:43,900,22,7355
10/03/2017 10:45,65,462,7248
10/03/2017 10:45,846040,462,7248
10/03/2017 10:44,594,1468,7279
10/03/2017 10:49,602375,1151,1171
10/03/2017 10:49,278,1151,1171
10/03/2017 10:51,377,118,6854
10/03/2017 10:51,99,446,6912
10/03/2017 11:21,168,1445,1449
10/03/2017 11:23,173,494,4831
10/03/2017 11:31,430,30,4414
10/03/2017 11:46,72,853,959
10/03/2017 12:21,20,138,2074
10/03/2017 11:52,233,56,3250
10/03/2017 11:55,24,92,3620
10/03/2017 12:02,286,669,3176
10/03/2017 12:05,88,48,2468
10/03/2017 12:38,22,27,419
10/03/2017 12:37,994,17,514
30/01/2017 11:48,6429,531,531
30/01/2017 11:15,1327,1632,1676
30/01/2017 11:09,4812595,655,3401
30/01/2017 11:09,4573058,655,3401
30/01/2017 11:09,1028,655,3401
30/01/2017 11:09,4825795,655,3401
30/01/2017 11:09,1576,771,3673
30/01/2017 12:58,3170,205,205
30/01/2017 14:32,42,1358,1359
30/01/2017 15:22,41,7589,7990
30/01/2017 15:22,166,7589,7990
30/01/2017 15:22,407,7589,7990
30/01/2017 15:22,253,7589,7990
30/01/2017 15:22,10,7589,7990
30/01/2017 15:22,290,7589,7990
30/01/2017 15:22,136,7589,7990
30/01/2017 16:38,14,37,3512
30/01/2017 15:48,148,2294,2295
30/01/2017 16:55,15,56,2483
30/01/2017 10:02,484,113,7160
30/01/2017 10:02,505,113,7160
30/01/2017 10:02,529,113,7160
30/01/2017 10:02,517,113,7160
30/01/2017 10:02,582,4405,7007
01/02/2017 09:54,144,5313,5314
01/02/2017 10:39,39,1520,1535
01/02/2017 10:48,9,2726,17678
01/02/2017 13:51,32,3377,8250
01/02/2017 13:46,1233,300,300
01/02/2017 14:19,83,2171,2172
01/02/2017 16:16,52,1819,1819
01/02/2017 16:05,1123,4418,4418
01/02/2017 16:05,678,4418,4418
01/02/2017 16:05,248,4418,4418
01/02/2017 16:05,302,4418,4418
31/01/2017 09:58,324,1869,1870
31/01/2017 12:02,61,2274,7211
31/01/2017 12:56,4649560,11,3132
31/01/2017 12:56,3745,11,3132
31/01/2017 13:13,4756601,764,764
31/01/2017 13:13,65,764,764
31/01/2017 12:50,43,4308,4309
31/01/2017 12:51,1845,270,2085
31/01/2017 15:04,96,4582,4582
31/01/2017 15:38,22,1281,1281
31/01/2017 17:18,26,914,914
31/01/2017 17:33,142,488,489
02/02/2017 10:13,37,2422,13321
02/02/2017 10:54,35,23,3397
02/02/2017 10:54,47,23,3397
02/02/2017 10:54,21,23,3397
02/02/2017 10:57,20,718,719
02/02/2017 10:57,24,5,10645
02/02/2017 11:07,1136,125,126
02/02/2017 11:07,4756543,125,126
02/02/2017 13:03,236,840,840
02/02/2017 12:47,42,3706,3707
02/02/2017 12:49,40,785,13685
02/02/2017 12:59,594,2770,5422
02/02/2017 14:15,326,856,8587
02/02/2017 14:23,455,2429,2430
02/02/2017 13:46,2225,1305,2613
02/02/2017 13:46,110,1305,2613
02/02/2017 13:48,1859,48,10191
02/02/2017 14:00,25,1357,4277
02/02/2017 15:29,25,1681,4161
06/02/2017 12:20,158,99,6523
06/02/2017 09:58,48,4863,4864
06/02/2017 09:50,55,3171,3172
06/02/2017 11:09,417,1433,1540
06/02/2017 10:44,41,1581,3157
06/02/2017 11:00,49,4844,4844
03/02/2017 09:56,116,2524,3028
06/02/2017 11:51,237,396,14677
03/02/2017 10:06,149,2580,2841
03/02/2017 10:48,68,431,431
06/02/2017 11:27,330835,464,464
06/02/2017 11:27,1002,464,464
06/02/2017 13:15,61,1581,3239
06/02/2017 11:45,981,817,12241
06/02/2017 11:48,440,282,282
09/02/2017 10:11,16,1247,1248
09/02/2017 11:14,224,2449,2449
09/02/2017 10:58,51,2558,2559
